user_id,date,session_id,session_start_time,session_end_time,session_duration_min,ip,location,login_success,login_fail,logout,after_hours_login,weekend_login,device_link,device_unlink,ip_change,location_change,file_upload,file_download,file_delete,file_export,file_permanently_delete,file_move,file_copy,bulk_operation,shared_link_create,shared_link_download,external_share,share_permission_change,shared_folder_create,mass_sharing,password_change,tfa_disable,tfa_add,security_setting_change,audit_log_access,role_change,permission_escalation,policy_change,user_role
user09,27/01/25,session_3063,12:22:00,15:05:00,163,10.167.230.252,chennai,1,0,1,0,0,0,0,0,0,18,12,1,1,0,12,5,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user09,27/01/25,session_3064,14:10:00,16:35:00,145,10.90.209.82,chennai,1,0,1,0,0,0,0,0,0,6,17,5,3,0,3,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user10,27/01/25,session_3065,11:19:00,12:12:00,53,10.203.3.73,hyd,1,0,1,0,0,0,0,0,0,6,16,1,4,0,4,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,27/01/25,session_3066,19:12:00,19:28:00,16,10.33.35.209,chennai,1,0,1,0,0,0,0,0,0,15,24,5,8,0,11,8,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,27/01/25,session_3067,7:11:00,8:28:00,77,10.139.214.75,chennai,1,0,1,0,0,0,0,0,0,19,21,3,5,0,8,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,27/01/25,session_3068,18:58:00,19:25:00,27,10.169.17.117,chennai,1,0,1,0,0,0,0,0,0,11,15,3,3,0,6,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,27/01/25,session_3069,13:53:00,16:41:00,168,10.3.229.244,chennai,1,0,1,0,0,0,0,0,0,17,14,6,7,0,7,3,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user13,27/01/25,session_3070,17:16:00,19:00:00,104,10.253.251.202,delhi,1,0,1,0,0,0,0,0,0,10,16,3,2,0,3,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user14,27/01/25,session_3071,13:07:00,15:58:00,171,10.102.230.186,hyd,1,0,1,0,0,0,0,0,0,7,19,3,9,0,4,1,0,10,5,0,1,0,0,0,0,0,0,0,0,0,0,intern
user15,27/01/25,session_3072,19:36:00,20:25:00,49,10.80.83.67,delhi,1,0,1,0,0,0,0,1,0,17,18,4,2,0,5,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user15,27/01/25,session_3073,8:52:00,10:58:00,126,10.165.218.207,delhi,1,0,1,0,0,0,0,0,0,13,1,7,3,0,5,2,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user16,27/01/25,session_3074,11:50:00,14:36:00,166,10.197.55.239,mumbai,1,0,1,0,0,0,0,0,0,23,30,2,7,1,10,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user16,27/01/25,session_3075,17:54:00,20:06:00,132,10.186.132.8,mumbai,1,0,1,0,0,0,0,0,0,28,22,9,5,1,21,7,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,finance
user16,27/01/25,session_3076,8:26:00,9:03:00,37,10.94.26.6,mumbai,1,0,1,1,0,0,0,0,0,30,5,3,8,0,18,13,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,finance
user16,27/01/25,session_3077,10:35:00,12:47:00,132,10.47.9.232,mumbai,1,0,1,0,0,0,0,0,0,19,21,5,9,0,11,11,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,finance
user17,27/01/25,session_3078,17:11:00,20:00:00,169,10.98.225.185,hyd,1,0,1,0,0,0,0,0,0,32,5,4,3,0,11,18,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user17,27/01/25,session_3079,17:33:00,19:21:00,108,10.242.113.157,hyd,1,0,1,0,0,0,0,0,0,5,7,5,9,0,1,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,finance
user17,27/01/25,session_3080,7:23:00,9:35:00,132,10.19.129.248,hyd,1,0,1,0,0,0,0,0,0,5,29,9,13,0,2,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user17,27/01/25,session_3081,11:30:00,13:31:00,121,10.14.20.79,hyd,1,1,1,0,0,0,0,0,0,7,50,1,6,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user20,27/01/25,session_3082,18:39:00,19:34:00,55,10.19.36.92,blr,1,0,1,0,0,0,0,0,0,11,6,6,2,1,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user20,27/01/25,session_3083,11:48:00,14:40:00,172,10.155.147.45,blr,1,0,1,0,0,0,0,0,0,16,15,3,0,2,12,7,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,finance
user20,27/01/25,session_3084,13:55:00,15:15:00,80,10.145.90.231,blr,1,0,1,0,0,0,0,1,0,15,32,5,12,0,5,5,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,finance
user21,27/01/25,session_3085,10:00:00,11:35:00,95,10.195.20.227,blr,1,0,1,0,0,0,0,0,0,32,40,5,3,1,16,9,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user23,27/01/25,session_3086,13:37:00,14:33:00,56,10.49.180.84,delhi,1,0,1,0,0,0,0,0,0,22,28,4,3,1,11,8,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,finance
user23,27/01/25,session_3087,15:30:00,18:23:00,173,10.106.191.78,delhi,1,0,1,0,0,0,0,0,0,32,44,7,4,0,16,10,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user23,27/01/25,session_3088,16:19:00,16:45:00,26,10.89.9.128,delhi,1,0,1,0,0,0,0,0,0,28,23,7,5,1,13,15,0,25,3,0,0,0,0,0,0,0,0,1,0,0,0,finance
user23,27/01/25,session_3089,9:55:00,11:04:00,69,10.105.144.166,delhi,1,0,1,0,0,0,0,0,0,24,20,2,0,0,11,8,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,finance
user23,27/01/25,session_3090,18:25:00,20:11:00,106,10.141.171.214,delhi,1,0,1,0,0,0,0,0,0,38,23,5,4,1,20,9,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user24,27/01/25,session_3091,18:15:00,18:50:00,35,10.184.142.233,hyd,1,0,1,0,0,0,0,0,0,22,32,5,4,0,15,9,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,finance
user24,27/01/25,session_3092,16:39:00,17:39:00,60,10.222.94.137,hyd,1,0,1,0,0,0,0,0,0,18,9,7,1,0,10,5,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,finance
user24,27/01/25,session_3093,19:26:00,19:59:00,33,10.146.124.86,hyd,1,0,1,0,0,0,0,0,0,16,41,6,1,0,6,9,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,finance
user25,27/01/25,session_3094,18:51:00,19:59:00,68,10.158.132.27,delhi,1,0,1,0,0,2,0,0,0,32,46,9,11,2,22,15,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user25,27/01/25,session_3095,8:49:00,10:41:00,112,10.125.195.63,delhi,1,0,1,0,0,0,0,0,0,33,12,5,14,0,23,8,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user25,27/01/25,session_3096,18:58:00,20:52:00,114,10.48.28.240,delhi,1,0,1,0,0,0,0,0,0,11,23,8,8,0,5,3,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user25,27/01/25,session_3097,7:10:00,10:06:00,176,10.83.219.110,delhi,1,0,1,0,0,0,0,0,0,32,41,5,11,2,9,18,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user25,27/01/25,session_3098,19:42:00,21:38:00,116,10.139.142.4,delhi,1,0,1,0,0,0,0,0,0,7,57,1,1,0,5,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user26,27/01/25,session_3099,17:26:00,19:41:00,135,10.102.149.75,blr,1,0,1,0,0,0,0,0,0,21,51,1,8,2,12,12,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user26,27/01/25,session_3100,18:29:00,20:21:00,112,10.21.64.1,blr,1,1,1,0,0,0,0,0,0,10,52,1,8,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,finance
user26,27/01/25,session_3101,19:34:00,21:21:00,107,10.59.121.44,blr,1,0,1,0,0,0,0,0,0,34,14,5,12,0,24,16,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,finance
user27,27/01/25,session_3102,15:21:00,17:21:00,120,10.210.120.43,chennai,1,0,1,0,0,0,0,0,0,12,13,9,8,0,4,4,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,finance
user27,27/01/25,session_3103,19:08:00,20:46:00,98,10.36.169.191,chennai,1,0,1,0,0,0,0,0,0,17,16,2,10,0,11,4,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user27,27/01/25,session_3104,9:45:00,12:31:00,166,10.150.252.242,chennai,1,0,1,1,0,0,0,0,0,5,25,8,1,2,2,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,finance
user27,27/01/25,session_3105,13:30:00,14:22:00,52,10.131.91.19,chennai,1,0,1,1,0,0,0,0,0,12,43,0,23,0,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user28,27/01/25,session_3106,7:45:00,8:32:00,47,10.120.249.169,blr,1,0,1,0,0,0,0,0,1,89,56,7,11,1,27,39,1,104,3,0,0,0,1,0,0,0,0,0,0,0,0,engineer
user28,27/01/25,session_3107,14:17:00,16:06:00,109,10.4.202.41,chennai,1,0,1,0,0,1,0,0,0,72,29,6,14,0,33,17,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user28,27/01/25,session_3108,8:54:00,11:30:00,156,10.191.51.85,chennai,1,0,1,0,0,0,0,0,0,77,99,5,15,0,40,23,0,87,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user29,27/01/25,session_3109,18:57:00,21:39:00,162,10.241.23.155,chennai,1,0,1,0,0,0,0,0,0,38,32,3,0,1,22,14,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user29,27/01/25,session_3110,11:13:00,12:51:00,98,10.242.77.79,chennai,1,0,1,0,0,0,0,0,0,20,43,7,0,0,14,11,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user29,27/01/25,session_3111,15:17:00,17:21:00,124,10.53.113.105,chennai,1,0,1,0,0,0,0,0,0,68,103,8,18,0,45,33,1,44,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user30,27/01/25,session_3112,13:29:00,13:57:00,28,10.215.200.130,delhi,1,0,1,0,0,0,0,0,0,71,105,9,4,1,38,34,1,93,1,0,1,0,0,0,0,0,0,0,0,0,0,engineer
user31,27/01/25,session_3113,9:37:00,10:08:00,31,10.5.106.82,mumbai,1,0,1,1,0,0,0,0,0,29,80,1,17,1,21,6,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user32,27/01/25,session_3114,11:11:00,11:26:00,15,10.245.33.40,blr,1,0,1,0,0,0,0,0,0,99,38,7,18,0,42,49,1,124,1,0,0,0,1,0,0,0,0,0,0,0,0,engineer
user32,27/01/25,session_3115,13:41:00,16:14:00,153,10.114.244.89,blr,1,0,1,0,0,0,0,0,0,13,30,14,10,0,6,5,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user34,27/01/25,session_3116,17:29:00,18:57:00,88,10.157.159.138,delhi,1,0,1,0,0,1,0,0,0,23,49,14,6,0,12,9,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user34,27/01/25,session_3117,19:46:00,20:24:00,38,10.14.253.40,delhi,1,0,1,0,0,0,0,0,0,38,44,13,2,2,11,21,0,51,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user35,27/01/25,session_3118,12:58:00,14:42:00,104,10.26.143.227,bangalore,1,0,1,0,0,0,0,1,0,17,83,6,19,1,6,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user36,27/01/25,session_3119,9:24:00,11:21:00,117,10.222.11.42,hyd,1,0,1,0,0,0,0,0,0,67,10,3,2,0,24,36,0,56,4,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user36,27/01/25,session_3120,10:47:00,12:07:00,80,10.28.80.250,hyd,1,0,1,0,0,0,0,0,0,10,96,0,4,0,5,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user37,27/01/25,session_3121,15:17:00,16:36:00,79,10.208.164.250,blr,1,0,1,0,0,0,0,0,0,41,73,13,1,1,18,12,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user38,27/01/25,session_3122,19:23:00,22:15:00,172,10.61.140.20,chennai,1,0,1,1,0,0,0,0,0,16,95,9,8,0,4,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user39,27/01/25,session_3123,19:39:00,20:55:00,76,10.62.82.212,mumbai,1,0,1,0,0,0,0,1,0,57,175,2,23,0,34,23,1,32,4,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user39,27/01/25,session_3124,13:59:00,15:33:00,94,10.184.136.186,mumbai,1,0,1,0,0,0,0,0,0,27,22,17,14,0,9,12,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user39,27/01/25,session_3125,7:39:00,10:03:00,144,10.229.244.96,mumbai,1,0,1,0,0,0,0,0,0,57,74,3,22,1,31,32,0,53,2,0,0,0,0,0,0,1,0,0,0,0,0,analyst
user39,27/01/25,session_3126,19:14:00,20:51:00,97,10.192.132.130,mumbai,1,0,1,0,0,0,0,0,0,42,121,9,7,0,24,16,1,48,7,0,0,1,0,0,0,0,0,0,0,0,0,analyst
user40,27/01/25,session_3127,19:55:00,22:40:00,165,10.227.87.138,hyd,1,0,1,0,0,0,0,0,1,26,46,17,25,0,19,13,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user41,27/01/25,session_3128,11:55:00,14:11:00,136,10.192.95.250,bangalore,1,0,1,0,0,0,0,0,0,8,156,15,14,1,6,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user42,27/01/25,session_3129,18:19:00,21:04:00,165,10.132.77.68,blr,1,0,1,0,0,0,0,1,0,8,147,16,16,1,5,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user42,27/01/25,session_3130,13:13:00,13:59:00,46,10.215.185.21,blr,1,0,1,0,0,0,0,0,0,50,142,16,19,1,29,16,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user42,27/01/25,session_3131,11:37:00,13:03:00,86,10.186.110.58,blr,1,0,1,0,0,0,0,0,0,12,104,3,24,0,5,4,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user42,27/01/25,session_3132,14:31:00,17:08:00,157,10.7.111.219,blr,1,0,1,0,0,0,0,0,0,57,43,10,15,1,30,19,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user44,27/01/25,session_3133,19:43:00,20:47:00,64,10.49.144.198,bangalore,1,0,1,1,0,0,0,1,0,18,270,10,24,2,6,6,0,23,1,0,0,0,0,0,0,0,0,1,0,1,0,analyst
user44,27/01/25,session_3134,18:36:00,20:42:00,126,10.135.158.46,bangalore,1,0,1,0,0,0,0,0,0,37,142,14,29,1,12,13,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user45,27/01/25,session_3135,10:30:00,12:15:00,105,10.195.152.212,hyd,1,0,1,0,0,0,0,0,0,21,80,18,19,0,11,5,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user45,27/01/25,session_3136,19:24:00,22:11:00,167,10.235.136.237,hyd,1,0,1,0,0,0,0,0,0,14,145,14,9,1,10,4,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user46,27/01/25,session_3137,16:14:00,18:14:00,120,10.51.127.230,hyd,1,0,1,0,0,0,0,0,0,26,96,15,12,1,12,14,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user46,27/01/25,session_3138,10:31:00,13:03:00,152,10.59.80.55,hyd,1,0,1,0,0,0,0,0,0,21,42,17,12,1,10,4,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user46,27/01/25,session_3139,9:38:00,10:03:00,25,10.239.13.157,hyd,1,0,1,0,0,0,0,0,0,25,79,11,27,0,15,7,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user47,27/01/25,session_3140,7:21:00,10:09:00,168,10.247.52.29,mumbai,1,0,1,0,0,0,0,0,0,33,98,6,22,0,19,16,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user48,27/01/25,session_3141,10:46:00,13:03:00,137,10.101.218.3,hyd,1,0,1,0,0,0,0,1,0,91,218,6,20,1,45,41,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,director
user48,27/01/25,session_3142,15:25:00,15:59:00,34,10.122.132.197,hyd,1,0,1,0,0,0,0,0,0,116,43,7,14,1,69,23,1,132,0,1,0,0,1,0,0,0,0,0,0,0,0,director
user48,27/01/25,session_3143,13:48:00,16:16:00,148,10.167.62.127,hyd,1,0,1,0,0,0,0,0,0,70,205,22,49,0,25,35,1,79,1,0,0,0,0,0,0,0,0,0,0,0,0,director
user49,27/01/25,session_3144,18:16:00,20:05:00,109,10.151.16.161,bangalore,1,1,1,0,0,0,0,0,0,98,219,1,33,0,66,30,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,director
user01,28/01/25,session_3145,18:48:00,19:18:00,30,10.57.15.76,chennai,1,0,1,0,0,0,0,0,0,14,28,7,2,1,4,8,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user02,28/01/25,session_3146,19:02:00,20:25:00,83,10.152.51.227,hyd,1,0,1,0,0,0,0,1,0,2,8,7,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user02,28/01/25,session_3147,19:48:00,21:54:00,126,10.67.203.224,hyd,1,0,1,0,0,0,0,0,0,11,28,6,5,0,8,5,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user03,28/01/25,session_3148,13:58:00,16:40:00,162,10.178.127.2,hyd,1,0,1,0,0,0,0,0,0,4,20,1,5,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,intern
user05,28/01/25,session_3149,17:49:00,20:03:00,134,10.134.4.117,hyd,1,0,1,1,0,0,0,0,1,5,8,5,4,1,2,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,intern
user06,28/01/25,session_3150,11:08:00,14:01:00,173,10.215.11.195,blr,1,0,1,0,0,0,0,0,0,1,28,7,5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user06,28/01/25,session_3151,17:17:00,19:38:00,141,10.99.114.182,blr,1,0,1,0,0,0,0,0,0,5,7,7,7,0,3,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,intern
user06,28/01/25,session_3152,7:24:00,9:04:00,100,10.146.150.57,blr,1,0,1,0,0,0,0,1,0,0,10,5,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user07,28/01/25,session_3153,19:15:00,20:05:00,50,10.25.97.34,blr,1,0,1,0,0,0,0,0,0,11,28,3,8,0,7,4,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user07,28/01/25,session_3154,14:27:00,15:39:00,72,10.118.225.174,blr,1,0,1,0,0,0,0,0,0,9,8,1,6,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user07,28/01/25,session_3155,8:20:00,9:49:00,89,10.48.64.208,blr,1,0,1,0,0,0,0,0,0,12,98,3,32,0,5,5,0,16,2,1,0,0,0,0,0,0,0,0,0,0,0,intern
user08,28/01/25,session_3156,8:22:00,9:32:00,70,10.154.72.8,blr,1,0,1,0,0,0,0,1,0,1,12,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,28/01/25,session_3157,10:30:00,11:28:00,58,10.189.79.87,blr,1,0,1,0,0,0,0,1,0,7,18,5,3,0,4,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,28/01/25,session_3158,7:26:00,9:28:00,122,10.71.25.238,blr,1,0,1,0,0,0,0,0,0,19,12,7,5,0,9,8,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,28/01/25,session_3159,15:17:00,18:15:00,178,10.202.157.51,blr,1,0,1,0,0,0,0,0,0,10,25,6,6,1,5,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,28/01/25,session_3160,11:38:00,13:07:00,89,10.32.235.104,blr,1,0,1,0,0,0,0,0,0,16,13,7,2,0,10,4,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,28/01/25,session_3161,15:58:00,17:35:00,97,10.118.4.176,blr,1,0,1,0,0,0,0,0,0,1,10,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,28/01/25,session_3162,8:20:00,8:52:00,32,10.103.5.183,blr,1,0,1,0,0,1,0,0,0,6,1,5,3,0,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,28/01/25,session_3163,16:16:00,18:29:00,133,10.138.43.189,blr,1,0,1,0,0,1,0,0,0,11,17,6,9,0,6,5,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,28/01/25,session_3164,15:16:00,17:08:00,112,10.156.51.188,blr,1,0,1,0,0,0,0,0,0,3,29,0,5,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user09,28/01/25,session_3165,18:42:00,19:58:00,76,10.139.49.236,chennai,1,0,1,0,0,0,0,1,0,11,5,7,8,0,5,4,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user09,28/01/25,session_3166,17:50:00,19:27:00,97,10.44.111.207,chennai,1,0,1,0,0,0,0,0,0,19,4,1,1,1,9,6,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user10,28/01/25,session_3167,12:04:00,14:33:00,149,10.11.194.239,hyd,1,0,1,1,0,1,0,0,0,17,14,4,6,0,11,6,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,intern
user10,28/01/25,session_3168,18:17:00,19:19:00,62,10.144.157.113,hyd,1,0,1,0,0,0,0,0,0,9,11,2,3,2,6,3,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,intern
user11,28/01/25,session_3169,9:42:00,11:09:00,87,10.244.174.105,chennai,1,0,1,0,0,0,0,0,0,11,1,0,8,0,8,6,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user11,28/01/25,session_3170,16:15:00,17:19:00,64,10.52.21.40,chennai,1,0,1,0,0,0,0,0,0,15,19,7,9,1,6,4,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user11,28/01/25,session_3171,9:13:00,11:08:00,115,10.66.45.169,chennai,1,0,1,0,0,0,0,1,0,19,19,4,7,0,13,7,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,28/01/25,session_3172,10:37:00,11:49:00,72,10.252.189.125,chennai,1,0,1,0,0,0,0,0,0,12,4,0,9,0,7,6,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,28/01/25,session_3173,14:16:00,16:34:00,138,10.70.229.195,chennai,1,0,1,0,0,0,0,0,0,0,22,5,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,28/01/25,session_3174,19:07:00,21:08:00,121,10.89.42.134,chennai,1,0,1,0,0,0,0,0,0,17,24,3,2,3,7,6,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,28/01/25,session_3175,12:40:00,15:24:00,164,10.222.74.117,chennai,1,0,1,0,0,0,0,0,0,7,24,6,7,0,4,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,28/01/25,session_3176,17:31:00,18:32:00,61,10.249.61.243,chennai,1,0,1,0,0,0,0,0,0,16,2,7,0,1,9,3,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user13,28/01/25,session_3177,11:34:00,13:20:00,106,10.213.198.225,delhi,1,0,1,0,0,0,0,0,0,3,19,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user13,28/01/25,session_3178,14:54:00,17:27:00,153,10.238.11.199,delhi,1,0,1,0,0,0,0,0,0,18,15,6,6,0,5,7,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,intern
user13,28/01/25,session_3179,8:30:00,9:07:00,37,10.74.129.42,delhi,1,0,1,0,0,0,0,1,0,17,13,2,9,0,9,8,0,22,1,0,1,0,0,0,0,0,0,0,0,0,0,intern
user13,28/01/25,session_3180,15:16:00,16:48:00,92,10.145.248.33,delhi,1,0,1,0,0,0,0,0,0,16,22,2,3,0,11,9,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user14,28/01/25,session_3181,10:39:00,11:44:00,65,10.187.202.6,hyd,1,0,1,0,0,0,0,0,0,0,16,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user14,28/01/25,session_3182,19:39:00,20:14:00,35,10.248.77.221,hyd,1,0,1,0,0,0,0,0,0,2,25,7,1,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user14,28/01/25,session_3183,8:20:00,8:41:00,21,10.4.93.66,hyd,1,0,1,0,0,0,0,0,0,6,0,0,8,0,2,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,intern
user15,28/01/25,session_3184,17:26:00,19:35:00,129,10.140.57.208,delhi,1,0,1,0,0,0,0,0,0,11,26,0,0,0,6,5,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user15,28/01/25,session_3185,19:52:00,20:49:00,57,10.130.202.145,hyd,1,0,1,0,0,0,0,1,1,19,25,1,6,0,10,8,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user15,28/01/25,session_3186,11:11:00,11:54:00,43,10.14.251.154,delhi,1,0,1,0,0,0,0,0,0,16,2,3,3,1,8,5,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user16,28/01/25,session_3187,8:11:00,10:53:00,162,10.33.104.72,mumbai,1,0,1,0,0,0,0,0,0,28,53,8,13,2,13,15,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user17,28/01/25,session_3188,17:00:00,17:41:00,41,10.181.201.215,hyd,1,0,1,0,0,0,0,0,0,39,23,9,11,0,26,17,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,finance
user17,28/01/25,session_3189,15:06:00,15:47:00,41,10.196.5.242,hyd,1,0,1,0,0,0,0,0,0,5,29,8,5,0,1,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,finance
user19,28/01/25,session_3190,13:03:00,13:47:00,44,10.43.139.29,hyd,1,0,1,0,0,0,0,0,0,11,8,8,3,0,4,3,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user21,28/01/25,session_3191,7:31:00,9:40:00,129,10.49.42.217,blr,1,0,1,0,0,0,0,0,0,10,8,2,13,0,3,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user21,28/01/25,session_3192,18:41:00,19:55:00,74,10.252.53.245,blr,1,0,1,0,0,0,0,1,0,34,37,6,4,0,11,12,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user22,28/01/25,session_3193,7:01:00,8:25:00,84,10.192.185.119,delhi,1,0,1,0,0,0,0,0,0,22,22,5,14,1,12,4,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,finance
